# Hostname exactly matches dpr.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
DPR Hosts 2nd Annual Taste of the World Festival | dpr,/release/dpr-hosts-2nd-annual-taste-world-festival,1
DPR Hosts 37th Annual Black History Invitational Swim Meet | dpr,/release/dpr-hosts-37th-annual-black-history-invitational-swim-meet,6
DPR Hosts 38th Annual Black History Invitational Swim Meet | dpr,/node/1767031,4
DPR Hosts 38th Annual Black History Invitational Swim Meet | dpr,/release/dpr-hosts-38th-annual-black-history-invitational-swim-meet,21
DPR Hosts Community Meetings to Discuss Fees and Regulations | dpr,/release/dpr-hosts-community-meetings-discuss-fees-and-regulations,2
DPR Hosts Eighth Annual Doggie Day Swim | dpr,/release/dpr-hosts-eighth-annual-doggie-day-swim,1
DPR Hosts Halloween Activities Citywide at Recreation Centers | dpr,/release/dpr-hosts-halloween-activities-citywide-at-recreation-centers-0,1
DPR Hosts Mayor’s Boxing Cup August 18 -20th | dpr,/release/dpr-hosts-mayor’s-boxing-cup-august-18-20th,1
DPR Hosts Ninth Annual Doggie Day Swim | dpr,/release/dpr-hosts-ninth-annual-doggie-day-swim,1
DPR Hosts Pickleball Summit to Engage Residents on Growing Sport | dpr,/release/dpr-hosts-pickleball-summit-engage-residents-growing-sport,12
DPR Hosts Seventh Annual Doggie Day Swim | dpr,/release/dpr-hosts-seventh-annual-doggie-day-swim,6
DPR Hosts Sixth Annual DPR Doggie Day Swim | dpr,/release/dpr-hosts-sixth-annual-dpr-doggie-day-swim,5
DPR Hosts Teen ‘Health Fest’ Focusing on Mental Wellness | dpr,/release/dpr-hosts-teen-‘health-fest’-focusing-mental-wellness,5
"DPR Hosts the 2012 Annual City-Wide Open House on Wednesday, September 19th | dpr",/release/dpr-hosts-2012-annual-city-wide-open-house-wednesday-september-19th,4
DPR Hosts the 26th Annual Black History Invitational Swim Meet | dpr,/release/dpr-hosts-26th-annual-black-history-invitational-swim-meet,4
DPR Hosts the 28th Annual Black History Invitational Swim Meet Weekend | dpr,/release/dpr-hosts-28th-annual-black-history-invitational-swim-meet-weekend,1
DPR Hosts the 31st Annual Black History Invitational Swim Meet | dpr,/release/dpr-hosts-31st-annual-black-history-invitational-swim-meet,1
DPR In Pictures - Raymond Recreation Center | dpr,/multimedia/dpr-pictures-raymond-recreation-center,3
DPR in the News | dpr,/page/dpr-news,5
DPR Introduces its First Ever Youth Water Polo Program to the District | dpr,/release/dpr-introduces-its-first-ever-youth-water-polo-program-district,34
DPR Invites District Dogs to Play in the Pool | dpr,/release/dpr-invites-district-dogs-play-pool,5
DPR is Accepting Proposals for the Ladies of Leadership Debutante Cotillion and Scholarship | dpr,/release/dpr-accepting-proposals-ladies-leadership-debutante-cotillion-and-scholarship,3
DPR is Closed in Observance of Columbus Day | dpr,/event/dpr-closed-observance-columbus-day,25
DPR is Honored by the City Paper's Best of DC List | dpr,/release/dpr-honored-city-papers-best-dc-list,9
DPR is Jam Packed with Fun in January - 2012 | dpr,/release/dpr-jam-packed-fun-january-2012,5
DPR is Jam Packed with Fun in January | dpr,/release/dpr-jam-packed-fun-january,13
DPR is Making History in February | dpr,/release/dpr-making-history-february,10
DPR Is Now Hiring for 2018 Summer Jobs | dpr,/release/dpr-now-hiring-2018-summer-jobs,2
DPR Keeps DC's Spray Parks Open for an Additional Week | dpr,/release/dpr-keeps-dcs-spray-parks-open-additional-week,1
DPR Kicks Off a Month of Terrific Tennis Events | dpr,/release/dpr-kicks-month-terrific-tennis-events,2
DPR Kicks Starts #FitDCFridays with November Project | dpr,/release/dpr-kicks-starts-fitdcfridays-november-project,6
DPR Language Access Resources | dpr,/page/dpr-language-access-resources,4
"DPR Launches In-Person Registration for Camp Riverview — A Free, Unforgettable Summer Experience for DC Youth | dpr",/node/1779646,8
"DPR Launches In-Person Registration for Camp Riverview — A Free, Unforgettable Summer Experience for DC Youth | dpr",/release/dpr-launches-person-registration-camp-riverview-—-free-unforgettable-summer-experience-dc,86
DPR Launches MyFITDC.com and Spring Push for Fittest City | dpr,/release/dpr-launches-myfitdccom-and-spring-push-fittest-city,5
DPR Launches New Program for Youth Development Professionals with George Washington University | dpr,/release/dpr-launches-new-program-youth-development-professionals-george-washington-university,66
DPR Launches Wilson Pool Lane Configuration Survey | dpr,/release/dpr-launches-wilson-pool-lane-configuration-survey,8
DPR Learning Hubs | dpr,/page/dpr-learning-hubs,26
DPR Lights On Afterschool Day 2017 | dpr,/release/dpr-lights-afterschool-day-2017,1
DPR Multicultural Employment & Summer Camp Fair   - Frank D. Reeves Center | dpr,/es/event/dpr-multicultural-employment-summer-camp-fair  -frank-d-reeves-center,1
DPR Multicultural Employment & Summer Camp Fair   - Frank D. Reeves Center | dpr,/event/dpr-multicultural-employment-summer-camp-fair  -frank-d-reeves-center,4
"DPR Offers ""DPR Fun Day"" During DC Public Schools' Professional Development Days | dpr",/release/dpr-offers-fun-days-during-dc-public-schools-professional-development-days-0,1
"DPR Offers ""DPR Fun Day"" on December 5 During DC Public Schools' Professional Development Day | dpr",/release/dpr-offers-dpr-fun-day-december-5-during-dc-public-schools-professional-development-day,2
"DPR Offers ""DPR Fun Day"" on February 13 During DC Public Schools' Professional Development Day | dpr",/release/dpr-offers-dpr-fun-day-february-13-during-dc-public-schools-professional-development-day,5
"DPR Offers ""DPR Fun Day"" on February 14 During DC Public Schools' Professional Development Day | dpr",/release/dpr-offers-dpr-fun-day-february-14-during-dc-public-schools-professional-development-day,1
DPR Offers a Cornucopia of Events in November | dpr,/release/dpr-offers-cornucopia-events-november,4
DPR Offers a Cornucopia of Events in November | dpr,/release/dpr-offers-cornucopia-events-november-0,1
DPR Offers a Thanksgiving Harvest of Activities | dpr,/release/dpr-offers-thanksgiving-harvest-activities,11
DPR Offers Cooperative Play at Deanwood | dpr,/release/dpr-offers-cooperative-play-deanwood,1
DPR Offers DPR Fun Day on December 14th During DC Public Schools Professional Development Day | dpr,/release/dpr-offers-dpr-fun-day-december-14th-during-dc-public-schools-professional-development-day,30
DPR Offers DPR Fun Day on February 15th During DC Public Schools Professional Development Day | dpr,/release/dpr-offers-dpr-fun-day-february-15th-during-dc-public-schools-professional-development-day,2
DPR Offers DPR Fun Days during DC Public Schools Professional Development Days | dpr,/release/dpr-offers-dpr-fun-days-during-dc-public-schools-professional-development-days,5
DPR Offers Free Lifeguard Training to All | dpr,/release/dpr-offers-free-lifeguard-training-all,11
DPR Offers International Lifeguard Training Courses for Summer 2017 | dpr,/release/dpr-offers-international-lifeguard-training-courses-summer-2017,1
DPR Offers Spring Break Camps for District Youth | dpr,/release/dpr-offers-spring-break-camps-district-youth,6
DPR Offers Winter Wondercamp During Holiday Break | dpr,/release/dpr-offers-winter-wondercamp-during-holiday-break,5
DPR Opens 2018 Spring Fitness Programs | dpr,/release/dpr-opens-2018-spring-fitness-programs,2
DPR Opens 2018 Summer Camp Registration | dpr,/release/dpr-opens-2018-summer-camp-registration,2
DPR Opens 2019 Summer Camp Registration | dpr,/release/dpr-opens-2019-summer-camp-registration,7
DPR Opens Recreation and Aquatic Facilities after Hurricane Sandy | dpr,/release/dpr-opens-recreation-and-aquatic-facilities-after-hurricane-sandy,9
DPR Opens Registration for 2014 Spring Break Camp | dpr,/release/dpr-opens-registration-2014-spring-break-camp,1
DPR Opens Registration for 2018-2019 Cooperative Play Program | dpr,/release/dpr-opens-registration-2018-2019-cooperative-play-program,1
DPR Opens Registration for 2021 Winter Programming | dpr,/release/dpr-opens-registration-2021-winter-programming,5
DPR Opens Registration for All 2018 Spring Programs | dpr,/release/dpr-opens-registration-all-2018-spring-programs,1
DPR Opens Registration for the 31st Annual DC Senior Games | dpr,/release/dpr-opens-registration-31st-annual-dc-senior-games,2
DPR Opens Second Round of Cooperative Play Registration | dpr,/release/dpr-opens-second-round-cooperative-play-registration,6
DPR Opens Select Gyms at 6AM Now | dpr,/release/dpr-opens-select-gyms-6am-now,5
DPR Opens the 2014 Summer Hiring Application Window | dpr,/release/dpr-opens-2014-summer-hiring-application-window,3
DPR Opens the Application Window for 2013 Summer Hires | dpr,/release/dpr-opens-application-window-2013-summer-hires,7
DPR Operations Update | dpr,/release/dpr-operations-update,5
DPR Organization Chart | dpr,/publication/dpr-organization-chart,37
DPR Organizational Chart | dpr,/node/1695326,203
DPR Organizational Chart | dpr,/page/dpr-organizational-chart,40
DPR Partner Application | dpr,/DPRpartner,16
DPR Partners With Step Afrika! | dpr,/release/dpr-partners-step-afrika,2
"DPR Permit Application Window Closes December 12, 2014 | dpr",/ar/event/dpr-permit-application-window-closes-december-12-2014,31
"DPR Permit Application Window closes Friday, June 27, 2014 | dpr",/event/dpr-permit-application-window-closes-friday-june-27-2014,2
"DPR Permit Application Window opens December 9, 2013 – January 3, 2014 | dpr",/event/dpr-permit-application-window-opens-december-9-2013-–-january-3-2014,2
"DPR Permit Application Window opens December 9, 2013 – January 3, 2014 | dpr",/event/dpr-permit-application-window-opens-december-9-2013-–-january-3-2014-0,2
"DPR Permit Application Window opens December 9, 2013 – January 3, 2014 | dpr",/node/748932,7
"DPR Permit Application Window opens Monday, June 16, 2014 - Friday, June 27, 2014 | dpr",/event/dpr-permit-application-window-opens-monday-june-16-2014-friday-june-27-2014,2
DPR Permits Frequently Asked Questions (FAQs) | dpr,/ko/page/dpr-permits-frequently-asked-questions-faqs,4
DPR Permits Frequently Asked Questions (FAQs) | dpr,/node/705102,2
DPR Permits Frequently Asked Questions (FAQs) | dpr,/page/dpr-permits-frequently-asked-questions-faqs,455
DPR Phase Two Operating Status for Indoor & Outdoor Recreation | dpr,/page/dpr-phase-two-operating-status-indoor-facilities,1
DPR Phase Two Operating Status for Indoor & Outdoor Recreation | dpr,/page/dpr-phase-two-operating-status-indoor-outdoor-recreation,13
DPR Phase Two Operating Status for Outdoor Facilities | dpr,/page/dpr-covid-19-operating-status,1
DPR Phase Two Operating Status for Outdoor Facilities | dpr,/page/dpr-phase-two-operating-status,2
DPR Phase Two Operating Status for Outdoor Facilities | dpr,/page/dpr-phase-two-operating-status-outdoor-facilities,16
DPR Playground Scorecard | dpr,/node/509232,6
DPR Playground Scorecard | dpr,/publication/dpr-playground-scorecard,1
DPR Pools and Fitness Centers Remain Free for DC Residents | dpr,/ar/release/dpr-pools-and-fitness-centers-remain-free-dc-residents,1
DPR Pools and Fitness Centers Remain Free for DC Residents | dpr,/release/dpr-pools-and-fitness-centers-remain-free-dc-residents,1
DPR Prepares for High Weekend Temperatures | dpr,/release/dpr-prepares-high-weekend-temperatures,4
DPR Prepares For the District's Continuing Heat Wave | dpr,/release/dpr-prepares-districts-continuing-heat-wave,2
"DPR presents ""A Splish Splash Summer"" Late Night Pool Party Series!! | dpr",/release/dpr-presents-splish-splash-summer-late-night-pool-party-series,4
"DPR presents ""A Splish Splash Summer"" Late Night Pool Party Series!! | dpr",/release/dpr-presents-splish-splash-summer-late-night-pool-party-series-00,5
DPR presents Summer Splash Party Series!! | dpr,/release/dpr-presents-summer-splash-party-series,1
DPR Presents Youth Music Garden Festival MOECHELLA | dpr,/release/dpr-presents-youth-music-garden-festival-moechella,8
DPR Private Swim Lesson Waiver Form | dpr,/publication/dpr-private-swim-lesson-waiver-form,2
DPR Programs | dpr,/external-link/dpr-programs,11
DPR Programs | dpr,/node/1498591,816
DPR Rec Day - D.C.’s Largest Display of Recreation | dpr,/release/dpr-rec-day-dc’s-largest-display-recreation,2
DPR Recreation Day - Randall Recreation Center Field | dpr,/event/dpr-recreation-day-randall-recreation-center-field,4
DPR Recreation Day - Randall Recreation Center Field | dpr,/event/recreation-day-randall-recreation-center,1
DPR Reduced Rates | dpr,/node/1636226,729
DPR Reduced Rates | dpr,/page/dpr-reduced-rates,1616
DPR Reduced Rates | dpr,/reducedrates,4
DPR Releases 2011 Columbus Day Schedule | dpr,/release/dpr-releases-2011-columbus-day-schedule,6
DPR Releases 2011 Fall Program Guide | dpr,/release/dpr-releases-2011-fall-program-guide,5
DPR Releases 2012 Columbus Day Schedule | dpr,/release/dpr-releases-2012-columbus-day-schedule,4
DPR Releases 2018 Outdoor Pools and Spray Parks Closure Schedule | dpr,/release/dpr-releases-2018-outdoor-pools-and-spray-parks-closure-schedule,4
DPR Releases End of Summer Pool Closure Schedule | dpr,/release/dpr-releases-end-summer-pool-closure-schedule,5
DPR Releases Fun Fall Program Guide and New Registration System | dpr,/release/dpr-releases-fun-fall-program-guide-and-new-registration-system,5
DPR Releases Guidance Regarding Swim Attire Requirements for District Pools | dpr,/release/dpr-releases-guidance-regarding-swim-attire-requirements-district-pools,48
DPR Releases Memorial Day Weekend Holiday Schedule | dpr,/release/dpr-releases-memorial-day-weekend-holiday-schedule,7
"DPR Releases Memorial Day Weekend Holiday Schedule for Pools, Recreation Centers and Other DPR facilities | dpr",/node/1066582,3
DPR Releases Schedule for Columbus Day | dpr,/release/dpr-releases-schedule-columbus-day,9
DPR Releases the 2012 Fall Program Guide | dpr,/release/dpr-releases-2012-fall-program-guide,6
DPR Releases the 2012 Winter Holiday Schedule | dpr,/release/dpr-releases-2012-winter-holiday-schedule,4
DPR Releases the 2013 Thanksgiving Holiday Schedule | dpr,/release/dpr-releases-2013-thanksgiving-holiday-schedule,1
DPR Releases the 2013 Winter Holiday Schedule | dpr,/release/dpr-releases-2013-winter-holiday-schedule,6
DPR Releases the 2014 Winter Holiday Schedule | dpr,/release/dpr-releases-2014-winter-holiday-schedule,3
DPR Releases the 2017 Outdoor Pools and Spray Parks Closure Schedule | dpr,/release/dpr-releases-2017-outdoor-pools-and-spray-parks-closure-schedule,1
DPR Releases the DC Spring and Summer Fun Guide | dpr,/release/dpr-releases-dc-spring-and-summer-fun-guide,1
DPR Re-Opens 15 of 17 DPR Summer Camp Sites | dpr,/release/dpr-re-opens-15-17-dpr-summer-camp-sites,5
DPR Roving Leaders | dpr,/node/546792,2
DPR Roving Leaders | dpr,/service/dpr-roving-leaders,193
DPR Senior Service Centers | dpr,/page/dpr-senior-service-centers,110
DPR Sites Open Early to Accommodate DCPS Professional Development | dpr,/release/dpr-sites-open-early-accommodate-dcps-professional-development,3
"DPR Spring Program Registration Opens on Tuesday, March 11 and Wednesday, March 12 | dpr",/release/dpr-spring-program-registration-opens-tuesday-march-11-and-wednesday-march-12,11
"DPR Spring Program Registration Opens on Tuesday, March 12, and Wednesday, March 13 | dpr",/release/dpr-spring-program-registration-opens-tuesday-march-12-and-wednesday-march-13,10
DPR Spring Tennis Play Day - Takoma Community Center | dpr,/event/dpr-spring-tennis-play-day-takoma-community-center,2
DPR Statement Regarding Softball League Rules | dpr,/ko/release/dpr-statement-regarding-softball-league-rule,5
DPR Statement Regarding Softball League Rules | dpr,/release/dpr-statement-regarding-softball-league-rule,2
DPR Summer Camp Safety Measures | dpr,/node/1526996,1
DPR Summer Camp Safety Measures | dpr,/page/dpr-summer-camp-safety-measures,1
