# Hostname exactly matches dhcf.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Care Delivery November 23 Meeting Summary | dhcf,/node/1127801,1
Care Delivery November 23 Meeting Summary | dhcf,/publication/care-delivery-november-23-meeting-summary,4
Care Delivery November 23 Presentation | dhcf,/node/1127033,5
Care Delivery Oct 28 Meeting Summary | dhcf,/node/1122572,8
Care Delivery Oct 28 Meeting Summary | dhcf,/publication/care-delivery-oct-28-meeting-summary,1
Care Delivery October 15 Meeting Agenda | dhcf,/node/1121867,1
Care Delivery October 15 Meeting Agenda | dhcf,/publication/care-delivery-october-15-meeting-agenda,5
Care Delivery October 15 Presentation | dhcf,/node/1121877,0
Care Delivery October 15 Presentation | dhcf,/publication/care-delivery-october-15-presentation,3
Care Delivery October 28th Agenda | dhcf,/publication/care-delivery-october-28th-agenda,1
CareFirst December 14th Presentation | dhcf,/node/1130942,8
CareFirst December 14th Presentation | dhcf,/publication/carefirst-december-14th-presentation,2
Certification as to Compliance with Equal Opportunity Obligations | dhcf,/publication/certification-compliance-equal-opportunity-obligations,1
Change of Base Year for Hospital for Sick Children Final Rulemaking | dhcf,/node/468572,1
Change of Base Year for Hospital for Sick Children Final Rulemaking | dhcf,/publication/change-base-year-hospital-sick-children-final-rulemaking,5
Chapter 65 Transition Planning Services | dhcf,/node/1502611,2
Chapter 65 Transition Planning Services | dhcf,/publication/chapter-65-transition-planning-services,6
Chartered Health Plan to Continue Providing Services to Beneficiaries and Health-Care Providers When It Enters Receivership | dhcf,/release/chartered-health-plan-providing-services-beneficiaries-and-health-care-providers,2
Child and Adolescent Supplemental Security Income Program (CASSIP) | dhcf,/publication/child-and-adolescent-supplemental-security-income-program-cassip,190
"Children in Care, Including Foster Care | dhcf",/node/892302,31
"Children in Care, Including Foster Care | dhcf",/service/children-care-including-foster-care,54
Children ineligible for Medicaid as a Result of Elimination of Income Disregard | dhcf,/node/837892,9
Children with Non IV-E Adoption Assistance | dhcf,/node/837412,2
Children with Non IV-E Adoption Assistance | dhcf,/publication/children-non-iv-e-adoption-assistance,1
Childrens Coverage Snapshot | dhcf,/node/1137831,6
Childrens Coverage Snapshot | dhcf,/publication/childrens-coverage-snapshot,1
Chinese - Stakeholder Communications Toolkit | dhcf,/page/chinese-stakeholder-communications-toolkit,10
Citizenship Supplemental Form | dhcf,/node/911202,2
Cleveland Woodson | dhcf,/biography/cleveland-woodson,17
CMS Contracted Provider Audits | dhcf,/es/page/cms-contracted-provider-audits,5
CMS Contracted Provider Audits | dhcf,/page/cms-contracted-provider-audits,22
CMS Mandated Provider Audits | dhcf,/fr/page/cms-mandated-provider-audits,5
CMS Mandated Provider Audits | dhcf,/page/cms-mandated-provider-audits,14
Come and Join the Department of Health Care Finance Division of Managed Care | dhcf,/release/come-and-join-department-health-care-finance-division-managed-care,10
Communications Toolkit and Fliers in Multiple Languages | dhcf,/node/1648591,31
Communications Toolkit and Fliers in Multiple Languages | dhcf,/renewaltoolkit,35
Community Linkages April 20 Meeting Agenda | dhcf,/node/1157181,1
Community Linkages April 20 Meeting Agenda | dhcf,/publication/community-linkages-april-20-meeting-agenda,7
Community Linkages December 16th Meeting Agenda | dhcf,/node/1130952,4
Community Linkages December 16th Meeting Agenda | dhcf,/publication/community-linkages-december-16th-meeting-agenda,2
Community Linkages December 16th Meeting Presentation | dhcf,/node/1130956,1
Community Linkages December 16th Meeting Presentation | dhcf,/publication/community-linkages-december-16th-meeting-presentation,4
Community Linkages December 16th Meeting Summary | dhcf,/node/1132111,2
Community Linkages December 16th Meeting Summary | dhcf,/publication/community-linkages-december-16th-meeting-summary,8
Community Linkages Feb 17 Meeting Presentation | dhcf,/node/1157161,1
Community Linkages Feb 17 Meeting Presentation | dhcf,/publication/community-linkages-feb-17-meeting-presentation,4
Community Linkages Feb 17 Meeting Summary | dhcf,/node/1157157,5
Community Linkages Feb 17 Meeting Summary | dhcf,/publication/community-linkages-feb-17-meeting-summary,1
Community Linkages March 24 Meeting Agenda | dhcf,/node/1157167,1
Community Linkages March 24 Meeting Agenda | dhcf,/publication/community-linkages-march-24-meeting-agenda,2
Community Linkages March 24 Meeting Presentation | dhcf,/node/1157176,8
Community Linkages March 24 Meeting Presentation | dhcf,/publication/community-linkages-march-24-meeting-presentation,4
Community Linkages March 24 Meeting Summary | dhcf,/node/1157171,5
Community Linkages March 24 Meeting Summary | dhcf,/publication/community-linkages-march-24-meeting-summary,1
Community Linkages November 20th Meeting Agenda | dhcf,/node/1127058,1
Community Linkages November 20th Meeting Presentation | dhcf,/node/1127067,1
Community Linkages November 20th Meeting Presentation | dhcf,/publication/community-linkages-november-20th-meeting-presentation,5
Community Resource Information Exchange Technical Solution (CoRIE) Development Grant | dhcf,/node/1417111,2
Community Resource Inventory | dhcf,/node/1381806,1
Community Resource Inventory | dhcf,/publication/community-resource-inventory-needs-assessment-and-design-grant-01,8
Community Support Services Final Rulemaking | dhcf,/node/364632,1
Community Support Services Final Rulemaking | dhcf,/publication/community-support-services-final-rulemaking,5
Companion Services Notice of Final Rulemaking | dhcf,/node/1115866,1
Companion Services Notice of Final Rulemaking | dhcf,/publication/companion-services-notice-final-rulemaking,2
Comparing Costs by Age Group Snapshot | dhcf,/node/1137832,6
Comparing Costs by Age Group Snapshot | dhcf,/publication/comparing-costs-age-group-snapshot,7
Conflict Free Case Management (EPD) Notice of Final Rulemaking | dhcf,/node/1164616,4
Conflict Free Case Management (EPD) Notice of Final Rulemaking | dhcf,/publication/conflict-free-case-management-epd-notice-final-rulemaking,1
Conflict Free Case Management Notice of Final Rulemaking | dhcf,/node/1090492,23
Conflict of Interest | dhcf,/node/912572,11
Conflict of Interest | dhcf,/publication/conflict-interest,8
Conflict of Interest Form | dhcf,/publication/conflict-interest-form,3
Conflict of Interest Statement | dhcf,/node/911172,1
Conflict of Interest Statement | dhcf,/publication/conflict-interest-statement,2
Conflict-Free Case Management | dhcf,/am/page/conflict-free-case-management,2
Conflict-Free Case Management | dhcf,/page/conflict-free-case-management,89
Consent Management Grant for HIE | dhcf,/node/1453181,9
Consent Management Grant for HIE | dhcf,/publication/consent-management-grant-hie,1
Contáctese con los directores | dhcf,/es/page/contact-agency-directors,33
Contact Agency Directors | dhcf,/page/contact-agency-directors,86
Contact Information | dhcf,/es/node/1351981,2
Contact Information | dhcf,/page/contact-information-0,553
Contact Information | dhcf,/vi/node/1351981,1
Contact Us - Division of Program Integrity (DPI) | dhcf,/es/page/contact-us-1-DPI,4
Contact Us - Division of Program Integrity (DPI) | dhcf,/page/contact-us-1-DPI,18
Contact Us - Division of Program Integrity (DPI) | dhcf,/page/contact-us-1-dpi,1
Cooperation with Medicaid Integrity Efforts Attachment 4.43 | dhcf,/node/193082,1
Cooperation with Medicaid Integrity Efforts Attachment 4.43 | dhcf,/publication/cooperation-medicaid-integrity-efforts-attachment-443,2
Coordination of Medicaid with Medicare and Other Insurance Attachment 3.2A | dhcf,/node/192442,10
Coordination of Medicaid with Medicare and Other Insurance Attachment 3.2A | dhcf,/publication/coordination-medicaid-medicare-and-other-insurance-attachment-32a,1
Cost Sharing and Similar Charges Attachment 4.18A | dhcf,/node/192722,10
Cost Sharing and Similar Charges Attachment 4.18A | dhcf,/publication/cost-sharing-and-similar-charges-attachment-418a,1
Cost Sharing and Similar Charges Attachment 4.18C | dhcf,/node/192732,11
Cost Sharing and Similar Charges Attachment 4.18C | dhcf,/publication/cost-sharing-and-similar-charges-attachment-418c,1
Cost Sharing and Similar Charges Attachment 4.18D | dhcf,/node/192742,11
Cost Sharing and Similar Charges Attachment 4.18E | dhcf,/node/192752,11
Cost Sharing and Similar Charges Attachment 4.18E | dhcf,/publication/cost-sharing-and-similar-charges-attachment-418e,1
Cost-Based Medicaid Reimbursement to Eligible Providers of Emergency Medical Ground Transportation Services Notice of Final Rulemaking | dhcf,/node/1471031,4
Cover Letter For Managed Care Performance Report February 2014 | dhcf,/node/775842,5
Cover Letter For Managed Care Performance Report February 2014 | dhcf,/publication/cover-letter-managed-care-performance-report-february-2014,2
Coverage and Conditions of Eligibility Attachment 2.2A | dhcf,/node/191422,47
Creative Arts Therapies Notice of Emergency and Proposed Rulemaking | dhcf,/node/1147730,5
Creative Arts Therapies Notice of Emergency and Proposed Rulemaking | dhcf,/publication/creative-arts-therapies-notice-emergency-and-proposed-rulemaking,1
D-2848 Power of Attorney and Declaration of Representation | dhcf,/publication/d-2848-power-attorney-and-declaration-representation,16
Data Snapshot - Children's Coverage | dhcf,/node/791852,1
Data Snapshot - Children's Coverage | dhcf,/publication/data-snapshot-childrens-coverage,1
Data Snapshot - Children's Medicaid Enrollment | dhcf,/node/1287596,1
Data Snapshot - Medicaid Super-utilizers | dhcf,/node/1287601,6
Data Snapshot - Medicaid Super-utilizers | dhcf,/publication/data-snapshot-medicaid-super-utilizers,2
Data Snapshot - Tobacco Cessation Services | dhcf,/node/1287591,1
Data Snapshot - Tobacco Cessation Services | dhcf,/publication/data-snapshot-tobacco-cessation-services-0,3
Data Snapshot- DC Health Care Alliance Demographics & Cost Drivers FY 13-17 | dhcf,/node/1361681,3
Data Snapshot- DC Health Care Alliance Demographics & Cost Drivers FY 13-17 | dhcf,/publication/data-snapshot-dc-health-care-alliance-demographics-cost-drivers-fy-13-17,5
Data Snapshots | dhcf,/page/data-snapshots,24
Day Habilitation Services for the ID/DD Waiver Final Rulemaking | dhcf,/node/625702,1
Day Habilitation Services for the ID/DD Waiver Final Rulemaking | dhcf,/publication/day-habilitation-services-iddd-waiver-final-rulemaking,1
Day Habilitation Services Notice of Final Rulemaking | dhcf,/node/1120981,5
DBH Chapter 80 Crisis Services Second Rulemaking | dhcf,/node/1502616,1
"DC - ""One Community for All” FY 2012 Summary | dhcf",/DHCF DC One Community for All FY 2012 Summary,1
DC Care Connect | dhcf,/am/node/1351691,1
DC Care Connect | dhcf,/node/1351691,17
DC Care Connect | dhcf,/page/dc-care-connect,532
DC Community Resources | dhcf,/node/285552,38
DC Community Resources | dhcf,/page/dc-community-resources,496
DC Government/Office of Health Care Ombudsman and Bill of Rights (OHCOBR) – Insurer’s Reporting Form | dhcf,/publication/dc-governmentoffice-health-care-ombudsman-and-bill-rights-ohcobr-–-insurer’s-reporting,1
DC Health Care Ombudsman | dhcf,/featured-content/dc-health-care-ombudsman,42
DC Health Coverage | dhcf,/page/dc-health-coverage,0
DC Healthy Families | dhcf,/am/service/dc-healthy-families,2
DC Healthy Families | dhcf,/es/service/dc-healthy-families,15
DC Healthy Families | dhcf,/fr/service/dc-healthy-families,3
DC Healthy Families | dhcf,/node/151012,11
DC Healthy Families | dhcf,/service/dc-healthy-families,2556
DC Healthy Families | dhcf,/vi/service/dc-healthy-families,2
DC Heath Care Alliance | dhcf,/node/835772,1
DC Heath Care Alliance | dhcf,/publication/dc-heath-care-alliance,0
DC HIE | dhcf,/am/page/dc-hie,4
DC HIE | dhcf,/es/page/dc-hie,1
DC HIE | dhcf,/es/page/health-information-technology-01,4
DC HIE | dhcf,/node/173092,1
DC HIE | dhcf,/page/dc-hie,290
DC HIE | dhcf,/page/health-information-exchange,2
DC HIE Designation Application | dhcf,/page/dc-hie-designation-application,9
DC HIE Governing Body Orientation Packet | dhcf,/node/791332,4
DC HIE Onboarding Requirements for the Behavioral Health Transformation Rule | dhcf,/node/1470566,5
DC HIE Onboarding Requirements for the Behavioral Health Transformation Rule | dhcf,/page/dc-hie-onboarding-requirements-behavioral-health-transformation-rule,15
DC HIE Policy and Procedure Manual | dhcf,/node/397112,0
DC HIE Policy and Procedure Manual | dhcf,/publication/dc-hie-policy-and-procedure-manual,10
DC HIE Policy Board | dhcf,/am/dchiepb,14
DC HIE Policy Board | dhcf,/dchiepb,133
DC HIE Policy Board | dhcf,/page/dc-hie-policy-board,8
"DC HIE Policy Board Meeting - April 21, 2016 | dhcf",/publication/dc-hie-policy-board-meeting-april-21-2016,2
"DC HIE Policy Board Meeting - August 24, 2017 | dhcf",/node/1272271,2
"DC HIE Policy Board Meeting - August 24, 2017 | dhcf",/publication/dc-hie-policy-board-meeting-august-24-2017,1
"DC HIE Policy Board Meeting - February 16, 2017 | dhcf",/node/1219916,2
"DC HIE Policy Board Meeting - February 16, 2017 | dhcf",/publication/dc-hie-policy-board-meeting-february-16-2017,1
"DC HIE Policy Board Meeting - July 20, 2017 | dhcf",/node/1258156,1
"DC HIE Policy Board Meeting - July 20, 2017 | dhcf",/publication/dc-hie-policy-board-meeting-july-20-2017,1
"DC HIE Policy Board Meeting - June 23, 2016 | dhcf",/publication/dc-hie-policy-board-meeting-june-23-2016,1
"DC HIE Policy Board Meeting - November 10, 2016 | dhcf",/node/1200207,2
"DC HIE Policy Board Meeting - November 10, 2016 | dhcf",/publication/dc-hie-policy-board-meeting-november-10-2016-01,1
"DC HIE Policy Board Meeting - October 11, 2016 | dhcf",/node/1194000,2
"DC HIE Policy Board Meeting - October 11, 2016 | dhcf",/publication/dc-hie-policy-board-meeting-october-11-2016,1
"DC HIE Policy Board Meeting - September 15, 2016 | dhcf",/publication/dc-hie-policy-board-meeting-september-15-2016,3
"DC HIE Policy Board Meeting - September 21, 2017 | dhcf",/node/1278621,2
"DC HIE Policy Board Meeting - September 21, 2017 | dhcf",/publication/dc-hie-policy-board-meeting-september-21-2017,1
DC HIE Policy Board Meeting Agenda - Mar-10-2016 | dhcf,/node/1144646,5
"DC HIE Policy Board Meeting Agenda - March 20, 2013 | dhcf",/release/dc-hie-policy-board-meeting-agenda-march-20-2013,6
DC HIE Policy Board Meeting Minutes (Board Approved) - July 13 | dhcf,/node/1130091,9
DC HIE Policy Board Meeting Minutes (Board Approved) - July 21 | dhcf,/node/1130086,1
"DC HIE Policy Board Meeting Minutes (Board Approved) - March 10, 2016 | dhcf",/node/1157696,1
"DC HIE Policy Board Meeting Minutes (Board Approved) - Nov 19, 2015 | dhcf",/node/1157691,5
"DC HIE Policy Board Meeting Minutes (Board Approved) - Nov 19, 2015 | dhcf",/publication/dc-hie-policy-board-meeting-minutes-board-approved-nov-19-2015,1
DC HIE Policy Board Meeting Minutes (Board Approved) - Sept 16 | dhcf,/node/1130096,6
"DC HIE Policy Board Special Call Meeting Minutes - November 27, 2012 | dhcf",/node/397132,1
"DC HIE Policy Board Special Call Meeting Minutes - November 27, 2012 | dhcf",/publication/dc-hie-policy-board-special-call-meeting-minutes-november-27-2012,7
DC HIE Registration Application | dhcf,/node/1419136,10
DC HIE Registration Application | dhcf,/page/dc-hie-registration-application,54
DC HIE Use Cases | dhcf,/page/dc-hie-use-cases-0,23
DC Medicaid 1115 HIV Waiver Program | dhcf,/publication/dc-medicaid-1115-hiv-waiver-program,4
DC Medicaid – DC Healthy Families | dhcf,/node/835782,7
DC Medicaid – DC Healthy Families | dhcf,/publication/dc-medicaid-–-dc-healthy-families,4
DC Medicaid – Elderly and Individuals with Physical Disabilities (EPD) Waiver Program | dhcf,/publication/dc-medicaid-–-elderly-and-individuals-physical-disabilities-epd-waiver-program,1
